Tile_Kois_Ad_1,448,576,0,32,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,480,576,0,32,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,512,576,0,32,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,544,576,0,32,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,576,576,0,32,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,608,576,0,32,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,640,576,0,32,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,672,576,0,32,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,704,576,0,32,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,736,576,0,32,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,0,32,32,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,576,32,32,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,576,32,32,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,32,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,64,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,96,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,128,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,160,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,192,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,224,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,256,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,288,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,320,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,352,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,384,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,416,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,448,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,480,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,512,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,0,544,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,32,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,64,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,96,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,128,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,160,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,192,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,224,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,256,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,288,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,320,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,352,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,384,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,416,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,448,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,480,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,512,32,0,32,32,0,1,1,4294967295
Tile_Kois_Ad_1,768,544,32,0,32,32,0,1,1,4294967295
